acc_x[mg],acc_y[mg],acc_z[mg]
-528.8054534423071,356.8874182315062,787.7368928227276
-537.0580167539375,356.8099197993199,771.9149760621619
-528.9961403741339,349.1161609724014,783.8354585918739
-529.6507981828657,333.50430575170935,768.1797555740238
-540.9390566605315,352.970688257458,771.870108548791
-521.6715188163134,352.8228294065762,772.1586882370636
-529.4601112510389,341.2755630108141,772.0811898048775
-517.7354142342188,345.0893016473516,776.1682123864929
-533.6949926835363,325.7626202627809,764.2201975190305
-528.8594984015949,329.84046539847964,791.7515155532217
-521.4808318844866,360.594086665681,776.0601224679173
-525.3608520748676,356.7548551238191,776.0152549545462
-533.150464225806,364.51795465322004,771.9476069809773
-529.2969566569624,364.4883828830437,772.0047110889041
-521.3166575741972,345.1871944037975,783.9639428347092
-525.252762156292,372.2300683719721,775.9642691438974
-541.5661821315128,360.5380022739672,752.2120193950025
-521.235080277159,376.1029505488623,779.9360637934464
-529.0512050496347,360.68790055727493,779.8708019558158
-521.6980314378509,348.95402609453794,772.1709248316195
-533.7500573590371,356.64370605660446,756.2664110578027
-537.4393906175912,360.5757317738474,760.1229777752852
-540.5566630806647,349.2048762829305,783.6621068356677
-530.0056594249821,341.1389210382751,756.3745009763784
-522.0528926799672,337.27929517215364,764.3558197753566
-537.4393906175912,341.26638556489735,764.1121076004549
-529.3785339540007,352.8819729469289,772.0434603049972
-544.6824348783734,349.16612706683736,775.751148455385
-525.2252298185415,356.7895254750603,779.9411623745112
-537.3027486450521,341.3010559161386,768.0390347366329
-540.0926922037597,337.73612803556773,799.4065251640469
-518.4176043807009,344.9179893235713,756.5356161380289
-532.6589610111507,337.6076437927325,791.6689185399705
-509.51038326033876,341.2979967674996,792.0023657416142
-544.9281864857011,333.657263183656,771.8752071298559
-529.1052500089226,352.9502939331984,779.8962948611403
-524.9519458734635,356.85784646132987,787.7939969306543
-524.9794782112139,352.9890431492916,787.8072532414229
-537.0855490916879,352.94111648728165,771.9272126567178
-537.0845293754749,333.63177027833154,775.9173621981004
-510.1650410690705,344.9954877557576,772.3575328985944
-537.5209679146294,348.97034155394556,760.1607072751654
-528.668811469768,356.92208858274745,791.6628002426926
-513.6371747742604,360.5685937603565,780.1022775361618
-520.771109400254,364.6342023014995,795.6804821218255
-517.4631500053536,345.1576226336211,784.021046942636
-513.8278617060872,352.7973365012518,776.2008433053082
-517.8720562067577,345.05463129611036,772.2423049665279
-529.4325789132885,345.1443663228524,772.0679334941086
-529.1052500089226,352.9502939331984,779.8962948611403
-521.8346734103899,348.9193557432967,768.2450174116544
-537.3302809828025,318.12290639515027,772.0414208725713
-529.3510016162503,337.4414300500171,776.0203535356111
-518.4451367184513,341.04918601153304,756.5478527325846
-541.1022112546079,329.7588881014414,771.9455675485514
-530.0056594249821,341.1389210382751,756.3745009763784
-531.9767708646684,337.7789561165128,811.3015147884345
-529.6773108044032,329.6355024396711,768.1919921685795
-533.6674603457858,329.6304038586062,764.2079609244748
-529.0777176711722,337.5097510362866,783.8731880917542
-537.2752163073017,325.8605130192268,772.0159279672469
-532.9587575777662,352.9798657033748,779.8381710370005
-529.7588881014414,318.0290925035563,768.2307413846727
-533.7215053050737,321.89381695074263,764.2334538297993
-533.8306149398622,306.4186037025896,764.2834199242351
-521.507344506024,337.4159371446927,780.0625086038557
-529.132782346673,329.77214441221014,783.8986809970786
-533.3401314414199,337.43633146895223,772.0353025752934
-525.0335231705017,345.25143652521507,787.8327461467475
-529.132782346673,329.77214441221014,783.8986809970786
-521.7520763971388,321.90707326151136,776.1865672783265
-517.7354142342188,325.77995543840154,780.1583619278756
-513.7727970305864,321.9152309912152,784.155649482749
-522.0253603422168,341.1480984841919,764.3435831808009
-528.3965472409029,337.6810633600669,803.5057843402182
-534.1589635604412,337.2313685101437,748.4767989068642
-537.357813320553,333.56344929206205,768.0645276419574
-533.3401314414199,318.1269852600022,776.0254521166761
-541.5926947530503,318.0505065440288,760.2035353561105
-525.7422259385214,321.9019746804465,772.2025360342218
-541.2928981864349,321.9876308423366,768.0441333176977
-525.0335231705017,325.942090316265,791.821875971917
-537.4118582798408,325.82584266798557,768.0890008310688
-532.9312252400158,318.2299765975129,787.8052138089971
-526.1511321399255,321.8000030591487,760.4227743419008
-541.2113208893966,333.59302106223845,768.0064038178176
-530.195326640596,314.0572978540073,756.4632162869075
-529.4325789132885,325.8350201139023,776.0580830354913
-537.8207644812449,325.72387104668775,756.3092391387478
-513.5280651394718,337.42511459060944,788.0315908082781
-525.3057873993669,325.8737693299955,783.9690414157741
-533.3951961169207,329.69974456108866,772.0607954806178
-521.8071410726395,333.47881284638487,772.2219106422684
-522.2160472740437,314.0664752999241,764.43229849133
-532.7945832674767,318.26362723254124,791.732140945175
-521.4522798305233,325.8441975598191,784.0271652399138
-537.1120617132252,329.76296696629333,775.9295987926562
-529.132782346673,329.77214441221014,783.8986809970786
-541.4009881050105,306.5124175941836,768.0951191283467
-537.7391871842067,318.0199150576395,760.2616591802501
-529.731355763691,302.5885496066445,772.2076346152867
-529.7588881014414,318.0290925035563,768.2307413846727
-528.6412791320176,322.17117976067266,799.6298430146891
-541.7018043878389,321.8846395048259,756.2643716253767
-532.8486282267645,310.52704032467767,791.7566141342865
-520.8526866972923,314.40909994748466,803.697490988258
-537.1926192940506,298.8472108212285,779.9574778339189
-513.473000463971,325.85235528952296,791.9952277281234
-533.7215053050737,321.89381695074263,764.2334538297993
-537.3027486450521,321.99170970718853,772.0281645618026
-541.2928981864349,321.9876308423366,768.0441333176977
-548.8082066760821,329.8180316417941,771.8303396164848
-541.2653658486844,325.8554144381619,768.031896723142
-533.476773413959,318.0933346249739,772.098524980498
-540.8564596472802,325.95840577567265,779.8116584154631
-536.8663101058976,325.96248464052456,783.7956896595679
-543.918667434853,322.3251569088323,803.3252945705211
-537.167126388726,341.33470655116685,771.9649421565979
-533.5858830487476,321.9274675857709,768.1593612497643
-545.8275761855476,321.8458902887327,748.353413245094
-526.1235998021751,306.3594601622369,764.3996675725147
-529.2408722652486,314.29693116405707,783.9496668077276
-536.8663101058976,325.96248464052456,783.7956896595679
-544.0818220289294,318.4216832455528,799.4116237451118
-556.4876894760189,295.12728607628503,779.681134740202
-541.1011915383949,310.44954189249137,775.935717089934
-548.7806743383318,314.3774887448823,775.8072328470987
-540.7473500124917,322.12427281487567,783.7508221461968
-530.0597043842699,333.40131441419857,756.3999938817028
-541.4560527805113,318.08415717905706,764.1304624922885
-529.9505947494813,329.56718145340153,760.3391576124366
-537.6565901709555,310.31697878480423,764.2130595055397
-529.8139527769423,310.2914858794798,768.2552145737842
-545.3370926871053,314.2449256371952,764.0855949789175
-541.1562562138957,322.0212814773649,771.9710604538758
-525.0335231705017,325.942090316265,791.821875971917
-547.936349313986,337.7606012246792,795.3633503795895
-548.7266293790439,322.11509536895886,775.7817399417743
-544.7640121754117,318.2503709217725,779.7790274966478
-545.4186699841434,321.94888162624346,760.133174937415
