acc_x[mg],acc_y[mg],acc_z[mg]
331.66473770349717,184.47787980605,867.9263560950989
349.59644730871406,129.9281609927957,840.9059158836097
427.18461452177866,125.60048538491739,857.7811994921815
490.47432099646676,202.772608383087,889.8655504173189
452.2930868339342,272.673135066511,885.1340671891013
413.24101502551844,238.0833414060867,876.8162420398404
355.3578439120393,207.6142209623062,879.9763425838589
343.497524638893,203.7668316907405,871.9623928660656
354.45845421219275,176.4935018584328,860.4446982404797
388.7851610896688,164.55160528824828,853.1496484528358
469.4355360903061,125.23950584552321,854.4905752729017
481.97600607750866,206.49559227666944,866.1785625060547
450.82163633860705,218.23762446911027,853.8981201531615
378.1240280829846,215.07038591160082,868.518811214839
335.4907129345903,180.57950472383538,867.9967165137944
313.1334349650493,173.22633111205153,891.2340095751352
339.07195627456883,161.17226575843944,864.1911356069606
372.85311497810164,168.40205370845294,837.2002671656478
410.4612686289406,133.11477415835174,818.259038509583
504.1986815069366,155.88707662657484,850.9837712164706
498.0171618238645,237.4286835973549,878.0878281574239
487.11129692606556,233.82092763583898,897.5603289604505
478.06743383316433,237.40726955688237,858.1666522206871
454.7567212044889,191.1947505009356,861.8977938439733
454.78527325845226,156.44486139507376,869.8648366159698
454.1306154497204,160.14235238333174,850.2189840567371
479.3879663289708,109.29828228803925,811.5227932066507
512.6949569934688,210.09213135984257,862.7023499360129
474.07830400799463,237.40217097581748,854.1816012603692
447.1588157015903,206.72910728944137,861.7315801012579
409.9595682521555,242.11937817705333,892.4515507334311
422.4847424961634,160.17498330214704,826.1975292276161
461.29208241346436,140.63722066148992,838.6186924179002
466.23464689776836,218.11831767219184,854.1295957335076
451.3121198370494,229.94600602652284,865.6401523456022
394.3558707611672,215.15706178970396,892.3087904636141
374.81606868808416,195.92827316157914,888.1565060443679
359.7293673170757,184.54314164368057,899.7435413724362
369.2718716381231,187.8092926738489,841.0058480724816
415.7321817338235,160.47376015254954,853.5677321001566
520.9587371834419,70.14739997858597,796.5788521054592
607.9680624882096,174.32456547342878,840.7019726410141
562.5702966864322,255.99363697083106,847.5952542407449
492.88187097530766,229.41371416334835,842.7169318778584
465.8542927503276,163.9560910198692,854.3070263545657
514.9689241484095,101.53293938296973,839.5547919014139
542.0780796704278,159.28681048064325,831.9160977499963
512.0943441440248,221.52722897217706,843.0310044714557
484.95663656804317,217.83279713255806,838.7125063094941
